Client_ID,Sales_Rep_ID,Salary,DOB,AUM,Race,Gender,Occupation,Days_with_Bank,Customer_Status,Contacted_Date,Contact_Channel,Appointment Date,Product_Purchased_1,APE,UT_Volume,Product_Status,Date_Closed,Mortage_Amount
C06785,SR112,5756,4/1/1969,"$110,159",Chinese,Female,Self-Employed,703,"Client met, not won",3 Jan 2025,Phone,5 Jan 2025,,,,,,
C13520,SR071,4751,8/3/1971,"$108,838",Chinese,Male,Banker,2194,Won - closed,3 Jan 2025,Phone,14 Jan 2025,Unit Trust,,77000,Active,14 Jan 2025,
C11570,SR036,5748,4/27/1960,"$38,008",Chinese,Male,Engineer,2949,"Client met, not won",3 Jan 2025,Phone,7 Jan 2025,,,,,,
C01769,SR051,5198,8/20/1993,88159,Malay,Female,Self-Employed,2386,No show,3 Jan 2025,Phone,7 Jan 2025,,,,,,
C12560,SR010,3097,7/5/1979,"$104,761",Chinese,Female,Nurse,2307,"Client met, not won",3 Jan 2025,Phone,8 Jan 2025,,,,,,
C11334,SR118,5025,2/22/1995,"$108,875",Chinese,Female,Self-Employed,1125,Won - closed,3 Jan 2025,Phone,18 Jan 2025,Unit Trust,,103000,Active,18 Jan 2025,
C07234,SR054,3228,9/11/1967,"$152,684",Chinese,Female,Self-Employed,2350,Won - closed,3 Jan 2025,Phone,10 Jan 2025,Unit Trust,,141000,Active,10 Jan 2025,
C07140,SR062,3869,6/9/1983,"$56,591",Malay,Female,Student,749,"Client met, not won",3 Jan 2025,Phone,9 Jan 2025,,,,,,
C13188,SR075,4744,11/20/1993,"$84,099",Chinese,Male,Banker,2359,Won - closed,8 Jan 2025,Branch Walk-in,8 Jan 2025,Unit Trust,,72000,Active,8 Jan 2025,
C01794,SR093,3909,12/21/1997,"$77,817",Chinese,Female,Nurse,2449,"Client met, not won",3 Jan 2025,Phone,11 Jan 2025,,,,,,
C12985,SR004,3178,11/19/1962,"$79,917",Chinese,Female,Banker,2896,"Client met, not won",3 Jan 2025,Phone,11 Jan 2025,,,,,,
C06470,SR031,6193,1/12/1977,"$94,189",Malay,Female,Manager,263,"Client met, not won",3 Jan 2025,Phone,11 Jan 2025,,,,,,
C07098,SR066,6986,6/7/1986,"$132,374",Chinese,Female,Self-Employed,2050,Won - closed,29 Jan 2025,Branch Walk-in,29 Jan 2025,ILP Beta,17825,,Active,29 Jan 2025,
C00113,SR094,1723,9/29/1971,140497,Chinese,Female,Student,1241,Not contactable,3 Jan 2025,Phone,,,,,,,
C13033,SR095,6971,10/21/1996,"$133,548",Chinese,Male,Banker,2795,"Client met, not won",3 Jan 2025,Phone,11 Jan 2025,,,,,,
C02715,SR061,4520,6/25/1986,"$114,657",Chinese,Male,Manager,1324,"Client met, not won",3 Jan 2025,Phone,12 Jan 2025,,,,,,
C08517,SR049,6874,12/8/1997,"$107,641",Chinese,Male,Student,2827,"Client met, not won",3 Jan 2025,Phone,13 Jan 2025,,,,,,
C13113,SR006,7645,11/27/1986,"$131,241",Chinese,Male,Self-Employed,1965,"Client met, not won",3 Jan 2025,Phone,13 Jan 2025,,,,,,
C09318,SR099,5773,4/5/1984,"$78,558",Chinese,Female,Student,2860,"Client met, not won",3 Jan 2025,Phone,14 Jan 2025,,,,,,
C04882,SR070,6138,7/11/1983,79173,Indian,Male,Self-Employed,2155,Not contactable,3 Jan 2025,Phone,,,,,,,
C01846,SR086,7265,1/14/1992,"$131,680",Other,Male,Engineer,842,"Client met, not won",3 Jan 2025,Phone,16 Jan 2025,,,,,,
C04755,SR101,4842,6/14/1997,"$95,209",Chinese,Female,Manager,2831,"Client met, not won",3 Jan 2025,Phone,16 Jan 2025,,,,,,
C01610,SR093,5318,7/16/1962,"$96,386",Indian,Female,Nurse,2849,"Client met, not won",3 Jan 2025,Phone,18 Jan 2025,,,,,,
C09352,SR072,3673,2/7/1978,"$107,945",Chinese,Female,Engineer,2164,"Client met, not won",3 Jan 2025,Phone,18 Jan 2025,,,,,,
C06202,SR077,4257,6/19/1995,"$137,068",Chinese,Female,Banker,2174,"Client met, not won",3 Jan 2025,Phone,21 Jan 2025,,,,,,
C06219,SR086,4544,12/30/1997,"$114,135",Malay,Female,Teacher,372,"Client met, not won",3 Jan 2025,Phone,22 Jan 2025,,,,,,
C09542,SR030,6946,2/23/1984,"$35,327",Chinese,Female,Self-Employed,1293,"Client met, not won",3 Jan 2025,Phone,22 Jan 2025,,,,,,
C06400,SR084,5784,1/12/1976,"$98,347",Chinese,Female,Nurse,2989,"Client met, not won",3 Jan 2025,Phone,22 Jan 2025,,,,,,
C01892,SR115,6498,1/6/1993,"$109,864",Chinese,Male,Manager,230,Won - closed,3 Jan 2025,Phone,9 Jan 2025,Endowment B,19524,,Active,9 Jan 2025,
C09913,SR113,6609,9/10/1962,"$91,174",Chinese,Female,Nurse,1240,Won - closed,3 Jan 2025,Phone,13 Jan 2025,Term Plus,2887,,Active,13 Jan 2025,
C07063,SR043,3935,4/10/1987,111577,Malay,Female,Student,2344,Rejected,3 Jan 2025,Phone,,,,,,,
C13544,SR004,6140,6/19/1986,104436,Chinese,Male,Student,860,Rejected,3 Jan 2025,Phone,,,,,,,
C14647,SR033,6253,10/18/1986,103974,Malay,Female,Manager,1873,Rejected,3 Jan 2025,Phone,,,,,,,
C14676,SR006,2521,10/28/1969,132298,Chinese,Male,Nurse,207,Rejected,3 Jan 2025,Phone,,,,,,,
C07444,SR074,3854,6/12/1992,44324,Chinese,Male,Teacher,1021,Not contactable,3 Jan 2025,Phone,,,,,,,
C00319,SR108,7391,4/30/1989,162058,Chinese,Male,Self-Employed,78,Not contactable,3 Jan 2025,Phone,,,,,,,
C08760,SR073,4492,3/20/1976,123336,Chinese,Female,Self-Employed,1456,Rejected,3 Jan 2025,Phone,,,,,,,
C08038,SR043,3463,3/25/1994,120895,Chinese,Male,Manager,1652,Not contactable,3 Jan 2025,Phone,,,,,,,
C06018,SR003,4325,7/4/1995,131086,Chinese,Female,Banker,34,Rejected,3 Jan 2025,Phone,,,,,,,
C01118,SR100,5938,10/20/1989,110946,Chinese,Male,Banker,1168,Not contactable,3 Jan 2025,Phone,,,,,,,
C08888,SR044,3848,2/10/1965,119192,Chinese,Male,Self-Employed,698,Rejected,3 Jan 2025,Phone,,,,,,,
C05694,SR112,5070,2/11/1975,132671,Chinese,Male,Teacher,2365,Not contactable,3 Jan 2025,Phone,,,,,,,
C06773,SR106,3586,4/18/1979,74216,Chinese,Female,Nurse,2853,Not contactable,3 Jan 2025,Phone,,,,,,,
C05464,SR002,4799,4/26/1963,83955,Malay,Male,Banker,543,Not contactable,3 Jan 2025,Phone,,,,,,,
C03336,SR043,5748,8/28/1971,118866,Chinese,Male,Banker,1752,Not contactable,3 Jan 2025,Phone,,,,,,,
C14799,SR100,2724,2/5/1974,133198,Chinese,Female,Engineer,965,Not contactable,3 Jan 2025,Phone,,,,,,,
C04803,SR050,3569,1/25/1965,50570,Chinese,Male,Self-Employed,1469,Rejected,3 Jan 2025,Phone,,,,,,,
C11560,SR033,3973,2/27/1975,82747,Chinese,Male,Student,2731,Not contactable,3 Jan 2025,Phone,,,,,,,
C12420,SR097,6021,2/12/1997,39332,Chinese,Male,Banker,234,Not contactable,3 Jan 2025,Phone,,,,,,,
C08866,SR025,6174,11/8/1994,109802,Chinese,Female,Engineer,2023,Rejected,3 Jan 2025,Phone,,,,,,,
C03818,SR095,6293,3/22/1981,"$91,457",Indian,Female,Self-Employed,1277,Won - closed,3 Jan 2025,Phone,11 Jan 2025,ILP Beta,31999,,Active,11 Jan 2025,
C03401,SR011,5066,7/4/1991,115667,Malay,Male,Student,1884,Rejected,3 Jan 2025,Phone,,,,,,,
C02355,SR058,4682,8/19/1989,90408,Chinese,Male,Self-Employed,1271,Not contactable,3 Jan 2025,Phone,,,,,,,
C10585,SR037,3981,8/13/1987,117385,Malay,Female,Manager,2329,Rejected,3 Jan 2025,Phone,,,,,,,
C00071,SR078,6439,10/10/1986,77366,Chinese,Male,Teacher,1633,Not contactable,3 Jan 2025,Phone,,,,,,,
C10222,SR030,4641,9/16/1984,150989,Other,Male,Nurse,94,Not contactable,3 Jan 2025,Phone,,,,,,,
C05442,SR075,4982,6/4/1983,129617,Chinese,Female,Self-Employed,846,Rejected,3 Jan 2025,Phone,,,,,,,
C09692,SR075,4337,4/17/1983,101212,Indian,Female,Teacher,1877,Not contactable,3 Jan 2025,Phone,,,,,,,
C05423,SR094,7032,12/20/1977,99950,Chinese,Male,Engineer,945,Not contactable,3 Jan 2025,Phone,,,,,,,
C05080,SR049,5645,8/15/1977,94164,Chinese,Male,Banker,1497,Rejected,3 Jan 2025,Phone,,,,,,,
C03460,SR009,4071,7/2/1975,75989,Chinese,Female,Nurse,1661,Rejected,3 Jan 2025,Phone,,,,,,,
C11847,SR087,5485,7/2/1972,75076,Chinese,Female,Self-Employed,1765,Not contactable,3 Jan 2025,Phone,,,,,,,
C03528,SR093,2263,5/22/1971,100984,Chinese,Male,Student,697,Rejected,3 Jan 2025,Phone,,,,,,,
C14218,SR002,5193,11/24/1970,125560,Chinese,Male,Teacher,2552,Rejected,3 Jan 2025,Phone,,,,,,,
C03073,SR051,6886,5/31/1970,52933,Chinese,Female,Nurse,1380,Rejected,3 Jan 2025,Phone,,,,,,,
C09808,SR020,3333,1/31/1969,105715,Chinese,Male,Manager,2695,Rejected,3 Jan 2025,Phone,,,,,,,
C12982,SR034,4990,3/29/1967,112415,Chinese,Male,Teacher,440,Rejected,3 Jan 2025,Phone,,,,,,,
C00834,SR092,5030,9/25/1966,109666,Chinese,Male,Manager,1603,Not contactable,3 Jan 2025,Phone,,,,,,,
C00472,SR092,1911,2/23/1964,112068,Chinese,Female,Engineer,1244,Rejected,3 Jan 2025,Phone,,,,,,,
C07460,SR006,3545,8/24/1960,88091,Chinese,Male,Self-Employed,1576,Rejected,3 Jan 2025,Phone,,,,,,,
C14901,SR068,7229,6/14/1960,132036,Chinese,Male,Manager,2363,Rejected,3 Jan 2025,Phone,,,,,,,
C11816,SR061,3807,5/18/1994,"$94,267",Chinese,Male,Teacher,2065,"Client met, not won",4 Jan 2025,Phone,9 Jan 2025,,,,,,
C07557,SR086,2283,11/22/1978,49760,Indian,Male,Banker,521,"Client met, not won",4 Jan 2025,Phone,10 Jan 2025,,,,,,
C10820,SR032,5696,1/15/1979,"$125,059",Chinese,Female,Nurse,2049,Won - closed,4 Jan 2025,Phone,9 Jan 2025,Unit Trust,,51000,Active,9 Jan 2025,
C02009,SR010,5564,6/16/1972,"$102,884",Indian,Female,Teacher,1985,"Client met, not won",4 Jan 2025,Phone,11 Jan 2025,,,,,,
C00415,SR106,3502,6/23/1980,"$72,701",Indian,Female,Manager,1526,Won - closed,4 Jan 2025,Phone,5 Jan 2025,Unit Trust,,138000,Active,5 Jan 2025,
C01325,SR066,7556,1/3/1992,"$88,062",Malay,Male,Manager,644,"Client met, not won",4 Jan 2025,Phone,12 Jan 2025,,,,,,
C14311,SR077,7143,3/28/1969,"$79,466",Indian,Female,Engineer,138,"Client met, not won",2 Jan 2025,Phone,4 Jan 2025,,,,,,
C11959,SR047,4510,12/3/1990,"$113,955",Chinese,Male,Manager,214,"Client met, not won",1 Jan 2025,Phone,4 Jan 2025,,,,,,
C07074,SR098,5598,12/8/1967,"$53,485",Other,Male,Banker,1841,No show,4 Jan 2025,Phone,4 Jan 2025,,,,,,
C02027,SR030,5660,11/7/1996,"$125,794",Indian,Male,Student,2258,"Client met, not won",2 Jan 2025,Phone,4 Jan 2025,,,,,,
C06650,SR009,5946,10/16/1962,"$62,031",Chinese,Male,Teacher,2652,"Client met, not won",1 Jan 2025,Phone,4 Jan 2025,,,,,,
C05253,SR047,5602,5/3/1995,"$72,461",Other,Male,Nurse,2446,"Client met, not won",4 Jan 2025,Phone,5 Jan 2025,,,,,,
C09327,SR016,5449,4/10/1968,"$152,375",Chinese,Female,Nurse,47,"Client met, not won",4 Jan 2025,Phone,5 Jan 2025,,,,,,
C13697,SR063,4918,3/23/1990,"$125,905",Chinese,Male,Banker,1908,"Client met, not won",4 Jan 2025,Phone,6 Jan 2025,,,,,,
C08670,SR054,7299,2/3/1977,"$93,163",Chinese,Male,Student,2055,"Client met, not won",4 Jan 2025,Phone,7 Jan 2025,,,,,,
C09811,SR105,3760,5/1/1962,"$130,683",Chinese,Female,Manager,598,"Client met, not won",4 Jan 2025,Phone,7 Jan 2025,,,,,,
C14489,SR023,5388,4/15/1960,"$60,258",Chinese,Male,Self-Employed,1106,"Client met, not won",4 Jan 2025,Phone,7 Jan 2025,,,,,,
C03271,SR058,5460,7/17/1968,"$128,956",Indian,Female,Banker,1395,"Client met, not won",4 Jan 2025,Phone,7 Jan 2025,,,,,,
C11323,SR082,5182,6/11/1972,"$146,603",Chinese,Female,Self-Employed,2658,"Client met, not won",4 Jan 2025,Phone,7 Jan 2025,,,,,,
C02469,SR061,3212,7/8/1993,71511,Malay,Female,Manager,1058,No show,4 Jan 2025,Phone,8 Jan 2025,,,,,,
C14022,SR080,5328,2/10/1995,"$52,843",Chinese,Male,Self-Employed,1567,"Client met, not won",4 Jan 2025,Phone,9 Jan 2025,,,,,,
C00169,SR048,6221,4/22/1982,"$37,330",Chinese,Male,Accountant,1826,"Client met, not won",4 Jan 2025,Phone,10 Jan 2025,,,,,,
C14941,SR093,4402,12/30/1979,"$84,275",Chinese,Male,Student,1540,Won - closed,4 Jan 2025,Phone,9 Jan 2025,Endowment B,15087,,Active,9 Jan 2025,
C11440,SR023,2557,7/27/1964,"$69,215",Chinese,Female,Self-Employed,1951,Won - closed,4 Jan 2025,Phone,14 Jan 2025,ILP Beta,28033,,Active,14 Jan 2025,
C00167,SR086,4486,6/10/1990,"$116,394",Chinese,Male,Self-Employed,626,"Client met, not won",4 Jan 2025,Phone,12 Jan 2025,,,,,,
C01797,SR091,6410,4/26/1981,58276,Chinese,Male,Student,2850,No show,4 Jan 2025,Phone,12 Jan 2025,,,,,,
C09512,SR034,6474,10/12/1972,"$105,204",Chinese,Male,Banker,144,"Client met, not won",4 Jan 2025,Phone,13 Jan 2025,,,,,,
C05100,SR051,5561,4/5/1978,"$118,254",Chinese,Male,Manager,454,No show,4 Jan 2025,Phone,13 Jan 2025,,,,,,
C03043,SR028,6527,11/20/1994,103313,Indian,Female,Manager,2549,Rejected,4 Jan 2025,Phone,,,,,,,
C01014,SR020,2979,12/14/1980,47246,Chinese,Male,Manager,1444,No show,4 Jan 2025,Phone,16 Jan 2025,,,,,,
C05012,SR083,4762,4/13/1970,"$104,322",Chinese,Male,Teacher,2860,"Client met, not won",4 Jan 2025,Phone,17 Jan 2025,,,,,,
C05233,SR033,4627,9/10/1967,"$87,378",Malay,Male,Manager,2263,No show,4 Jan 2025,Phone,17 Jan 2025,,,,,,
C12897,SR013,5251,12/12/1993,"$145,725",Malay,Female,Manager,1796,"Client met, not won",4 Jan 2025,Phone,18 Jan 2025,,,,,,
C10330,SR086,7665,10/8/1973,"$158,821",Chinese,Male,Banker,1395,"Client met, not won",4 Jan 2025,Phone,19 Jan 2025,,,,,,
C13276,SR013,5392,8/18/1968,"$141,631",Malay,Female,Manager,1022,"Client met, not won",4 Jan 2025,Phone,20 Jan 2025,,,,,,
C01384,SR043,3717,7/28/1989,"$96,173",Indian,Male,Engineer,1864,"Client met, not won",4 Jan 2025,Phone,22 Jan 2025,,,,,,
C12455,SR080,6291,8/26/1962,"$110,377",Chinese,Male,Student,117,"Client met, not won",4 Jan 2025,Phone,22 Jan 2025,,,,,,
C05641,SR073,6272,3/1/1989,"$107,646",Chinese,Female,Self-Employed,527,"Client met, not won",4 Jan 2025,Phone,24 Jan 2025,,,,,,
C13828,SR001,5347,12/3/1967,"$139,452",Chinese,Male,Nurse,2676,"Client met, not won",4 Jan 2025,Phone,24 Jan 2025,,,,,,
C12654,SR118,3603,8/29/1983,"$99,758",Chinese,Male,Self-Employed,1953,"Client met, not won",4 Jan 2025,Phone,24 Jan 2025,,,,,,
C08709,SR100,3271,7/19/1968,"$66,277",Malay,Female,Self-Employed,1659,"Client met, not won",4 Jan 2025,Phone,26 Jan 2025,,,,,,
C11285,SR004,7199,5/29/1982,"$50,465",Chinese,Female,Engineer,524,"Client met, not won",4 Jan 2025,Phone,27 Jan 2025,,,,,,
C04946,SR070,6468,11/18/1987,"$81,781",Chinese,Female,Nurse,1038,"Client met, not won",4 Jan 2025,Phone,29 Jan 2025,,,,,,
C06448,SR113,3863,5/26/1992,46904,Chinese,Male,Banker,582,Rejected,4 Jan 2025,Phone,,,,,,,
C11476,SR021,4634,11/2/1980,81186,Indian,Male,Nurse,2573,Not contactable,4 Jan 2025,Phone,,,,,,,
C14508,SR114,6933,5/24/1979,87053,Chinese,Male,Teacher,2854,Rejected,4 Jan 2025,Phone,,,,,,,
C01381,SR054,4553,12/20/1994,130320,Chinese,Male,Engineer,176,Rejected,4 Jan 2025,Phone,,,,,,,
C09547,SR070,3104,5/28/1991,150082,Chinese,Male,Manager,573,Not contactable,4 Jan 2025,Phone,,,,,,,
C11955,SR055,7741,8/25/1996,125583,Other,Male,Teacher,481,Not contactable,4 Jan 2025,Phone,,,,,,,
C06069,SR049,5363,2/13/1992,83215,Malay,Male,Teacher,826,Not contactable,4 Jan 2025,Phone,,,,,,,
C13045,SR098,6372,5/23/1988,134544,Chinese,Male,Manager,299,Rejected,4 Jan 2025,Phone,,,,,,,
C08294,SR055,5075,3/16/1995,108718,Other,Female,Teacher,2583,Not contactable,4 Jan 2025,Phone,,,,,,,
C09280,SR094,3101,11/22/1971,44529,Malay,Female,Teacher,1523,Not contactable,4 Jan 2025,Phone,,,,,,,
C02301,SR111,5620,12/28/1974,88169,Malay,Female,Student,1798,Rejected,4 Jan 2025,Phone,,,,,,,
C05293,SR002,3645,2/28/1993,113454,Chinese,Male,Engineer,2774,Not contactable,4 Jan 2025,Phone,,,,,,,
C13550,SR052,5774,4/20/1971,80853,Chinese,Male,Self-Employed,1597,Rejected,4 Jan 2025,Phone,,,,,,,
C00590,SR085,2109,5/30/1987,89136,Chinese,Female,Student,2909,Not contactable,4 Jan 2025,Phone,,,,,,,
C04341,SR097,4980,9/16/1996,92453,Chinese,Female,Engineer,1094,Rejected,4 Jan 2025,Phone,,,,,,,
C14869,SR083,7280,12/14/1995,93576,Malay,Female,Student,1049,Rejected,4 Jan 2025,Phone,,,,,,,
C11698,SR092,5423,7/2/1967,"$54,191",Chinese,Female,Nurse,2166,Won - closed,4 Jan 2025,Phone,8 Jan 2025,Mortgage,,,Active,8 Jan 2025,427000
C08674,SR067,6223,4/11/1994,79172,Chinese,Male,Student,1056,Rejected,4 Jan 2025,Phone,,,,,,,
C02446,SR055,6711,4/3/1992,139617,Chinese,Male,Self-Employed,2246,Rejected,4 Jan 2025,Phone,,,,,,,
C05930,SR103,4056,2/18/1992,89439,Chinese,Male,Student,370,Not contactable,4 Jan 2025,Phone,,,,,,,
C02857,SR085,3542,1/11/1991,82330,Chinese,Female,Teacher,1635,Rejected,4 Jan 2025,Phone,,,,,,,
C10292,SR049,5369,10/30/1990,59339,Malay,Male,Banker,530,Not contactable,4 Jan 2025,Phone,,,,,,,
C12020,SR028,4111,8/18/1990,45449,Malay,Female,Student,166,Rejected,4 Jan 2025,Phone,,,,,,,
C14532,SR043,7506,2/20/1997,"$146,476",Indian,Female,Banker,554,Won - closed,4 Jan 2025,Phone,15 Jan 2025,ILP Alpha,31483,,Active,15 Jan 2025,
C04179,SR105,6465,7/30/1984,128772,Chinese,Male,Nurse,1012,Not contactable,4 Jan 2025,Phone,,,,,,,
C08208,SR056,4239,6/27/1984,99389,Chinese,Female,Banker,2874,Not contactable,4 Jan 2025,Phone,,,,,,,
C13993,SR118,1494,3/12/1982,91992,Malay,Male,Student,1088,Not contactable,4 Jan 2025,Phone,,,,,,,
C08668,SR087,5279,2/20/1980,77924,Chinese,Female,Student,1112,Not contactable,4 Jan 2025,Phone,,,,,,,
C06951,SR076,5347,7/10/1979,57657,Chinese,Male,Teacher,1350,Rejected,4 Jan 2025,Phone,,,,,,,
C07492,SR020,7466,3/20/1977,67191,Other,Male,Student,1430,Not contactable,4 Jan 2025,Phone,,,,,,,
C14332,SR070,4418,1/30/1975,77882,Chinese,Female,Banker,2192,Not contactable,4 Jan 2025,Phone,,,,,,,
C07803,SR071,1999,10/8/1973,86051,Chinese,Female,Banker,2194,Not contactable,4 Jan 2025,Phone,,,,,,,
C11595,SR076,2998,4/16/1973,76256,Chinese,Female,Engineer,2975,Rejected,4 Jan 2025,Phone,,,,,,,
C03733,SR056,3263,7/22/1971,99498,Chinese,Female,Student,1388,Rejected,4 Jan 2025,Phone,,,,,,,
C09315,SR103,3818,6/10/1969,102325,Chinese,Female,Banker,1046,Rejected,4 Jan 2025,Phone,,,,,,,
C13102,SR101,3700,9/9/1968,42840,Chinese,Male,Banker,1511,Rejected,4 Jan 2025,Phone,,,,,,,
C03072,SR016,5140,9/14/1967,158723,Chinese,Male,Teacher,810,Rejected,4 Jan 2025,Phone,,,,,,,
C01543,SR103,3058,11/7/1966,79357,Chinese,Female,Engineer,1287,Rejected,4 Jan 2025,Phone,,,,,,,
C10703,SR011,5726,10/6/1965,173289,Chinese,Female,Student,2788,Rejected,4 Jan 2025,Phone,,,,,,,
C03715,SR019,4427,7/13/1965,115837,Chinese,Male,Student,2600,Rejected,4 Jan 2025,Phone,,,,,,,
C09453,SR120,8593,9/28/1964,85480,Chinese,Female,Manager,1903,Rejected,4 Jan 2025,Phone,,,,,,,
C10613,SR006,7540,7/14/1962,105793,Other,Female,Student,1942,Rejected,4 Jan 2025,Phone,,,,,,,
C00779,SR068,5107,2/5/1961,106815,Chinese,Female,Teacher,817,Not contactable,4 Jan 2025,Phone,,,,,,,
C05883,SR117,5198,7/6/1967,"$32,959",Chinese,Female,Nurse,799,No show,5 Jan 2025,Phone,4 Jan 2025,,,,,,
C02730,SR006,3344,10/9/1972,"$87,127",Malay,Male,Student,237,"Client met, not won",5 Jan 2025,Phone,10 Jan 2025,,,,,,
C05720,SR068,2648,5/16/1987,"$68,285",Chinese,Male,Operations executive,764,Won - closed,5 Jan 2025,Phone,29 Jan 2025,Unit Trust,,43000,Active,29 Jan 2025,
C11914,SR045,2133,1/3/1998,"$141,297",Chinese,Male,Teacher,1780,"Client met, not won",5 Jan 2025,Phone,12 Jan 2025,,,,,,
C00012,SR048,4977,12/5/1978,"$137,654",Malay,Male,Manager,1578,"Client met, not won",5 Jan 2025,Phone,13 Jan 2025,,,,,,
C13877,SR099,6845,7/26/1963,"$65,382",Other,Male,Self-Employed,636,"Client met, not won",5 Jan 2025,Phone,17 Jan 2025,,,,,,
C03656,SR066,5916,3/2/1986,"$64,002",Chinese,Male,Banker,1665,"Client met, not won",5 Jan 2025,Phone,10 Jan 2025,,,,,,
C11678,SR044,6352,4/24/1969,116711,Indian,Female,Engineer,483,No show,5 Jan 2025,Phone,6 Jan 2025,,,,,,
C01420,SR074,5502,9/24/1974,"$103,315",Chinese,Male,Student,2712,No show,5 Jan 2025,Phone,7 Jan 2025,,,,,,
C04657,SR035,6027,10/1/1974,"$76,340",Chinese,Male,Teacher,616,Won - closed,5 Jan 2025,Phone,23 Jan 2025,Unit Trust,,128000,Active,23 Jan 2025,
C07990,SR010,5386,2/9/1973,"$98,213",Chinese,Male,Manager,1558,"Client met, not won",5 Jan 2025,Phone,12 Jan 2025,,,,,,
C06004,SR052,5019,6/23/1972,"$114,322",Chinese,Male,Manager,2335,Won - closed,5 Jan 2025,Phone,15 Jan 2025,Unit Trust,,63000,Active,15 Jan 2025,
C00337,SR041,4379,7/31/1963,"$105,769",Malay,Female,Nurse,1784,"Client met, not won",5 Jan 2025,Phone,13 Jan 2025,,,,,,
C00487,SR103,3394,7/26/1988,"$57,870",Chinese,Female,Nurse,2179,Won - closed,5 Jan 2025,Phone,13 Jan 2025,Unit Trust,,54000,Active,13 Jan 2025,
C14951,SR043,5583,8/8/1963,"$81,629",Indian,Female,Banker,2265,"Client met, not won",5 Jan 2025,Phone,17 Jan 2025,,,,,,
C01399,SR089,7347,2/1/1979,"$113,608",Chinese,Male,Teacher,1898,Won - closed,5 Jan 2025,Phone,14 Jan 2025,Mortgage,,,Active,14 Jan 2025,780000
C14765,SR059,10136,1/14/1961,"$83,617",Chinese,Male,Teacher,1971,Won - closed,5 Jan 2025,Phone,6 Jan 2025,Term Basic,3671,,Active,6 Jan 2025,
C12196,SR044,3710,2/18/1982,"$45,373",Chinese,Male,Engineer,1994,Won - closed,5 Jan 2025,Phone,12 Jan 2025,Term Basic,1639,,Active,12 Jan 2025,
C00221,SR067,5007,4/16/1976,"$102,763",Chinese,Male,Engineer,207,"Client met, not won",5 Jan 2025,Phone,12 Jan 2025,,,,,,
C04004,SR021,7584,11/26/1969,99853,Indian,Female,Engineer,2450,Rejected,5 Jan 2025,Phone,,,,,,,
C12266,SR109,3168,10/27/1980,87590,Chinese,Female,Engineer,1137,Not contactable,5 Jan 2025,Phone,,,,,,,
C04980,SR043,2510,5/27/1966,38692,Malay,Female,Manager,731,Rejected,5 Jan 2025,Phone,,,,,,,
C10137,SR088,2736,8/8/1997,124983,Chinese,Female,Teacher,2620,No show,5 Jan 2025,Phone,19 Jan 2025,,,,,,
C07648,SR108,5686,7/7/1974,"$70,452",Chinese,Male,Banker,1650,Won - closed,5 Jan 2025,Phone,28 Jan 2025,Mortgage,,,Active,28 Jan 2025,900000
C07164,SR106,4262,9/20/1983,"$75,389",Chinese,Female,Self-Employed,774,"Client met, not won",5 Jan 2025,Phone,21 Jan 2025,,,,,,
C05090,SR052,2967,7/16/1968,"$99,158",Chinese,Female,Engineer,343,"Client met, not won",5 Jan 2025,Phone,21 Jan 2025,,,,,,
C12952,SR102,0,5/25/1961,"$86,120",Chinese,Female,Manager,2712,"Client met, not won",5 Jan 2025,Phone,22 Jan 2025,,,,,,
C04860,SR064,3858,3/11/1996,"$93,219",Indian,Female,Self-Employed,457,"Client met, not won",5 Jan 2025,Phone,22 Jan 2025,,,,,,
C01036,SR104,6231,12/6/1972,"$125,538",Chinese,Female,Manager,1964,"Client met, not won",5 Jan 2025,Phone,23 Jan 2025,,,,,,
C12245,SR053,5760,7/22/1991,"$93,010",Chinese,Female,Student,2832,Won - closed,5 Jan 2025,Phone,4 Jan 2025,ILP Beta,34506,,Active,4 Jan 2025,
C05226,SR061,4858,5/16/1996,"$145,922",Chinese,Male,Banker,1256,"Client met, not won",5 Jan 2025,Phone,25 Jan 2025,,,,,,
C01859,SR101,3082,5/16/1990,"$126,789",Malay,Female,Engineer,954,"Client met, not won",5 Jan 2025,Phone,29 Jan 2025,,,,,,
C05319,SR095,4753,4/17/1965,"$106,043",Other,Female,Banker,822,No show,5 Jan 2025,Phone,29 Jan 2025,,,,,,
C06992,SR015,4956,2/7/1981,75235,Chinese,Male,Teacher,1109,No show,5 Jan 2025,Phone,29 Jan 2025,,,,,,
C12439,SR094,2458,1/3/1972,93488,Chinese,Female,Self-Employed,1524,Rejected,5 Jan 2025,Phone,,,,,,,
C06412,SR058,4520,4/16/1968,84837,Japanese,Male,Banker,2267,Rejected,5 Jan 2025,Phone,,,,,,,
C12337,SR064,5840,9/19/1977,82842,Chinese,Male,Banker,2278,Rejected,5 Jan 2025,Phone,,,,,,,
C04648,SR017,5060,2/9/1983,148781,Chinese,Female,Nurse,543,Not contactable,5 Jan 2025,Phone,,,,,,,
C05873,SR119,3243,5/3/1983,119254,Chinese,Female,Banker,2284,Rejected,5 Jan 2025,Phone,,,,,,,
C13335,SR096,4993,4/23/1992,96327,Chinese,Male,Nurse,659,Rejected,5 Jan 2025,Phone,,,,,,,
C10132,SR077,5081,10/7/1979,134594,Malay,Male,Nurse,425,Not contactable,5 Jan 2025,Phone,,,,,,,
